Id,SalePrice
2736,131176.0384969067
2737,113534.2304348221
2738,138422.673151012
2739,161613.7707812853
2740,138468.335895405
2741,138483.28776491582
2742,167559.43564794798
2743,151528.30672263954
2744,167398.41662068747
2745,144744.9565464867
2746,126978.93797361202
2747,154306.80588450574
2748,125291.5470379059
2749,131014.42270831898
2750,124973.83166316457
2751,131299.01875637422
2752,213801.01254998575
2753,136902.42731736723
2754,203876.06664034227
2755,140027.79860143812
2756,92970.71093379114
2757,72574.71305472664
2758,107024.2709254562
2759,151166.7917637291
2760,113589.29517603552
2761,140908.5529850392
2762,137408.45285214053
2763,193765.82655982167
2764,176229.96998045142
2765,305975.0450691535
2766,126961.62599484934
2767,83503.24249142181
2768,114643.1084209261
2769,120424.63316145902
2770,154056.3417465523
2771,116299.86204393067
2772,108242.82802082716
2773,162571.738735291
2774,135191.66587584975
2775,112487.83419582726
2776,149148.3400342794
2777,167529.92553823296
2778,115487.67641210477
2779,114818.79091861255
2780,94383.12991599173
2781,102916.78965492989
2782,99611.15967560497
2783,91764.01978681062
2784,131050.76752446516
2785,146236.973544311
2786,79066.09397244055
2787,132593.37112258867
2788,79029.11212312744
2789,173544.63528335773
2790,96489.99323933125
2791,116310.54485682352
2792,70109.18075784591
2793,138415.06209516994
2794,91085.01584950849
2795,121228.59846006062
2796,93427.0680686607
2797,211456.77658057748
2798,109781.33758806967
2799,115413.80050230445
2800,70053.35210061853
2801,110004.69256723716
2802,125478.99246663332
2803,162051.0923143245
2804,128713.00363652992
2805,107361.27146265996
2806,88628.1338978024
2807,165091.76800942986
2808,155636.0871009593
2809,124737.83325534005
2810,122195.58589129747
2811,171932.77369694386
2812,171042.4814153123
2813,168842.55340559682
2814,155352.3956635207
2815,99430.69735815281
2816,239679.13031936044
2817,164275.94864987166
2818,138718.88426300188
2819,183666.77836331155
2820,129219.47172405048
2821,111162.87741094899
2822,198998.5339825343
2823,318943.56407799665
2824,177520.33598436115
2825,164920.27190733425
2826,140776.5888766151
2827,139158.29321882583
2828,206586.68176716167
2829,253386.31535676547
2830,219209.06697278522
2831,174144.83877040917
2832,228419.89567717435
2833,283050.0490545358
2834,214518.24992122492
2835,221067.5275499056
2836,195082.23831714835
2837,148854.85044873663
2838,141134.3019129424
2839,179571.11064828336
2840,197790.0531276089
2841,198931.16136422672
2842,227642.1143801525
2843,152852.9890851038
2844,176914.46174269688
2845,124931.37539330074
2846,207679.35049829175
2847,197944.32274547615
2848,215158.5591831277
2849,197184.882896501
2850,289470.59652103356
2851,225099.52192184865
2852,239433.5932747861
2853,229080.34984989063
2854,147630.72426729003
2855,203134.90436806963
2856,199132.6117811707
2857,191815.9890620983
2858,209635.466465594
2859,109454.26611676201
2860,124242.72828536146
2861,117158.73008053043
2862,211614.29531440546
2863,125964.05184138045
2864,245000.09289097437
2865,144643.28230609256
2866,156623.07098484586
2867,107567.20268402944
2868,98480.75707528714
2869,98046.55273091908
2870,115964.6259058142
2871,75620.00476512942
2872,54279.9930271091
2873,91975.51632518362
2874,139934.48811164882
2875,113719.32269441307
2876,189764.58255622964
2877,138825.60353660228
2878,139867.89846153057
2879,129393.15993177872
2880,102868.29655391317
2881,123354.64293988381
2882,149993.6757585019
2883,180504.81592131327
2884,199633.53125398804
2885,168745.25386151046
2886,214102.27924832155
2887,94520.68639279292
2888,151990.13924389743
2889,63295.25731663021
2890,88425.50197625639
2891,138095.92763501484
2892,61929.63413304209
2893,89258.56665543353
2894,61387.690457851655
2895,294250.4894146029
2896,257994.09006523344
2897,213034.7150580032
2898,159723.83265977475
2899,216238.0552586542
2900,157487.57892584833
2901,216158.67450366443
2902,197868.52625215013
2903,337614.01765702426
2904,351246.171078388
2905,80176.75581093671
2906,209061.29513884615
2907,117421.1683244672
2908,137875.47010004357
2909,160137.58378667766
2910,89352.08237137183
2911,87390.60082414515
2912,154186.23290087888
2913,85247.72479462663
2914,85216.00356043725
2915,95544.43083087011
2916,85479.31306160835
2917,154206.30576849598
2918,115002.64589187726
2919,241433.2158561269
